date,ticker,open,high,low,close,volume,return_linear,sent_mean,sent_median,sent_std,sent_count
2025-07-01,BOVA11.SA,135.97999572753906,136.6699981689453,135.77999877929688,136.52000427246094,2903180.0,0.004931896494982713,-0.0387927923351526,0.05,0.5641140479763636,64
2025-07-02,BOVA11.SA,136.58999633789062,136.8000030517578,135.25,135.91000366210938,3619807.0,-0.004468214117061886,-0.2375709094784476,-0.4607737064361572,0.5648054891752253,66
2025-07-03,BOVA11.SA,136.4499969482422,138.14999389648438,136.08999633789062,137.9199981689453,3879378.0,0.014789157918301932,-0.0525859242991397,0.05,0.579819531545086,76
2025-07-04,BOVA11.SA,137.38999938964844,138.4499969482422,137.38999938964844,138.1300048828125,5528911.0,0.0015226705093915882,-0.1656600589483556,0.05,0.4907381727464983,71
2025-07-07,BOVA11.SA,138.0500030517578,138.08999633789062,136.1699981689453,136.4499969482422,3691359.0,-0.012162512670549797,-0.2981928975217872,-0.5607186853885651,0.5306927777848433,72
2025-07-08,BOVA11.SA,136.33999633789062,136.39999389648438,135.66000366210938,136.14999389648438,2574588.0,-0.0021986299631183703,-0.1808743180433909,0.05,0.5256105816041058,75
2025-07-09,BOVA11.SA,135.94000244140625,135.94000244140625,134.11000061035156,134.11000061035156,8538960.0,-0.01498342546885334,-0.3330392951170604,-0.5558238625526428,0.4631545435162025,75
2025-07-10,BOVA11.SA,133.0,134.02999877929688,132.92999267578125,133.61000061035156,5335029.0,-0.0037282827359961246,-0.2654003801378044,-0.549200177192688,0.5330685549046588,74
2025-07-11,BOVA11.SA,133.5,133.5,132.52999877929688,133.5,4964400.0,-0.0008232962341820915,-0.2522656444000871,-0.587086021900177,0.5432792249429168,73
2025-07-14,BOVA11.SA,132.8800048828125,132.88999938964844,131.85000610351562,132.08999633789062,4839858.0,-0.010561825184339901,-0.2501610483208747,-0.489202618598938,0.5166211312585834,73
2025-07-15,BOVA11.SA,132.77999877929688,132.97000122070312,131.35000610351562,132.3699951171875,5716437.0,0.002119757642968123,-0.2508984928399744,-0.5296580791473389,0.552925507961326,71
2025-07-16,BOVA11.SA,132.22000122070312,132.64999389648438,131.27999877929688,132.39999389648438,6592146.0,0.00022662824207486665,-0.1863019319487289,0.05,0.571841417693224,71
2025-07-17,BOVA11.SA,132.6699981689453,132.77999877929688,132.00999450683594,132.47000122070312,3403032.0,0.0005287562495923659,-0.2523736978188539,-0.5504583716392517,0.5551549257123158,78
2025-07-18,BOVA11.SA,131.27999877929688,132.19000244140625,130.3000030517578,130.3000030517578,6597946.0,-0.01638105343812868,-0.3100045021990655,-0.5774415731430054,0.5355265863868551,71
2025-07-21,BOVA11.SA,130.64999389648438,131.88999938964844,130.64999389648438,131.1999969482422,4533839.0,0.006907090371493618,-0.2537362509790589,-0.5390523374080658,0.5835062267202485,68
2025-07-22,BOVA11.SA,131.75999450683594,132.27999877929688,129.99000549316406,131.14999389648438,4538075.0,-0.00038112083018981835,-0.3342506437118236,-0.6384537220001221,0.4996488803683987,65
2025-07-23,BOVA11.SA,130.89999389648438,132.75999450683594,130.64999389648438,132.38999938964844,3129788.0,0.00945486504667925,-2.271665467155749e-05,0.05,0.6551304864802199,72
2025-07-24,BOVA11.SA,131.57000732421875,131.57000732421875,130.69000244140625,130.77999877929688,3916773.0,-0.01216104401974527,-0.2218080962449312,-0.403147742152214,0.5437239487929054,80
2025-07-25,BOVA11.SA,130.99000549316406,131.1999969482422,130.3000030517578,130.4499969482422,3619992.0,-0.002523335633391466,-0.2579743669221275,-0.4301239550113678,0.4904352547255338,76
2025-07-28,BOVA11.SA,130.5,130.72000122070312,128.6999969482422,129.25,3943153.0,-0.00919890361299358,-0.0939768322416254,0.05,0.5241904322920397,74
2025-07-29,BOVA11.SA,129.25,130.42999267578125,129.1999969482422,129.5,4698897.0,0.0019342359767891004,-0.1586960569233961,0.05,0.5518300617943082,71
2025-07-30,BOVA11.SA,129.02000427246094,132.1999969482422,128.9600067138672,130.92999267578125,6126767.0,0.01104241448479737,-0.0757279568835149,0.05,0.5851944132259016,79
2025-07-31,BOVA11.SA,129.3699951171875,130.52999877929688,129.0800018310547,129.8800048828125,4106736.0,-0.008019459647941818,-0.157570571012986,0.05,0.5924566573242322,78
2025-08-01,BOVA11.SA,131.61000061035156,131.8699951171875,129.1999969482422,129.57000732421875,3674664.0,-0.0023867997146554965,-0.1257942148267406,0.05,0.5428351984519814,73
2025-08-04,BOVA11.SA,130.74000549316406,131.0,129.5399932861328,130.0,2924525.0,0.0033186127303774793,-0.160497707846653,-0.3649916052818298,0.5935099990162664,83
2025-08-05,BOVA11.SA,129.9600067138672,131.27999877929688,129.77999877929688,130.16000366210938,2816372.0,0.0012307974008414213,-0.1593373161156972,0.05,0.5920123522371828,75
2025-08-06,BOVA11.SA,131.02000427246094,132.24000549316406,131.02000427246094,131.49000549316406,4891658.0,0.010218206773467298,,,,0
2025-08-07,BOVA11.SA,132.11000061035156,133.9499969482422,132.11000061035156,133.52000427246094,8358557.0,0.015438426454415177,-0.0126284619657004,0.05,0.6339133274548341,82
2025-08-08,BOVA11.SA,133.36000061035156,133.60000610351562,132.5800018310547,132.91000366210938,4351216.0,-0.004568608379511452,-0.1078880592600091,0.05,0.5627503147751037,77
2025-08-11,BOVA11.SA,132.52999877929688,133.2899932861328,132.4499969482422,132.5,3229323.0,-0.0030848216899588277,-0.0433206958301139,0.05,0.5793392594362173,66
2025-08-12,BOVA11.SA,134.16000366210938,135.36000061035156,134.16000366210938,135.10000610351562,8271166.0,0.01962268757370289,-0.2267084569523208,-0.5208126604557037,0.5967006299576955,76
2025-08-13,BOVA11.SA,134.32000732421875,134.64999389648438,133.6199951171875,133.66000366210938,5346125.0,-0.010658788870097413,-0.0712100171181092,0.05,0.6176050555745278,83
2025-08-14,BOVA11.SA,132.92999267578125,134.52999877929688,132.69000244140625,133.36000061035156,4263444.0,-0.0022445237433647014,0.1275090160249155,0.05,0.6364497382257751,79
2025-08-15,BOVA11.SA,133.22000122070312,133.57000732421875,132.69000244140625,133.55999755859375,10216210.0,0.0014996771695174882,-0.1886905635197957,0.05,0.5578595992838818,75
2025-08-18,BOVA11.SA,133.7899932861328,134.94000244140625,133.6199951171875,134.3300018310547,4133988.0,0.0057652312558864605,-0.0891635708118739,0.05,0.5746118498914502,76
2025-08-19,BOVA11.SA,132.8300018310547,132.88999938964844,131.1699981689453,131.1699981689453,7544379.0,-0.02352418386834887,-0.2162888858691755,0.05,0.4874151099269771,83
2025-08-20,BOVA11.SA,131.39999389648438,132.1300048828125,131.22000122070312,131.8000030517578,1983546.0,0.004802964790782793,-0.231309741964707,0.05,0.5139317157474537,78
2025-08-21,BOVA11.SA,131.05999755859375,132.10000610351562,131.0,131.6300048828125,2072659.0,-0.0012898191578838425,-0.1277842475817753,0.05,0.5850167166503111,78
2025-08-22,BOVA11.SA,132.1699981689453,135.27000427246094,132.14999389648438,135.14999389648438,7227115.0,0.026741539794104208,-0.1456371745547732,0.05,0.5577840634297095,74
2025-08-25,BOVA11.SA,135.74000549316406,136.0,135.11000061035156,135.11000061035156,3739175.0,-0.0002959177797924317,-0.1668244383335113,0.05,0.5446530394319523,75
2025-08-26,BOVA11.SA,135.0500030517578,135.2100067138672,134.1699981689453,134.94000244140625,3641902.0,-0.0012582204735205327,-0.116956033175056,0.05,0.5389270582023714,74
2025-08-27,BOVA11.SA,134.92999267578125,136.35000610351562,134.52000427246094,136.1999969482422,4390981.0,0.00933744244878798,-0.1515783739231881,0.05,0.5630776165322376,84
2025-08-28,BOVA11.SA,137.08999633789062,139.1999969482422,137.08999633789062,138.30999755859375,9155113.0,0.015491928470111382,-0.2499803799040177,-0.4572136104106903,0.5098305688883816,85
2025-08-29,BOVA11.SA,138.0,139.3800048828125,138.0,138.5,7865623.0,0.0013737433646165975,-0.1401679847711398,0.05,0.5869878565266964,81
2025-05-02,EMBR3.SA,64.66346944658365,66.59148596587004,63.92422839229081,66.05204010009766,2995500.0,,-0.2042806583933713,-0.417327657341957,0.5872834593190259,82
2025-05-05,EMBR3.SA,66.04205131991289,67.21084693940033,64.93319159222905,65.86223602294922,4580200.0,-0.0028735535929064193,-0.064029831400043,0.05,0.5968150612442864,76
2025-05-06,EMBR3.SA,66.03206250474672,67.20085817805499,62.375824316083225,66.39169311523438,12030800.0,0.008038856927066185,-0.0381921760737895,0.05,0.6425601992837874,80
2025-05-07,EMBR3.SA,66.54153967443409,67.8501908337171,65.80230237132912,67.28077697753906,4546000.0,0.013391492528463278,0.0166366724967956,0.05,0.6134754776598542,75
2025-05-08,EMBR3.SA,68.23978373704873,70.76718200559831,67.68036178334519,69.38860321044922,6107200.0,0.03132880337594535,0.1810091387534487,0.05,0.5419659661998616,69
2025-05-09,EMBR3.SA,69.42856993134897,70.01795988824794,67.03103505689101,67.63041687011719,3836700.0,-0.02533825814305002,0.0358230233192443,0.05,0.6003054327514431,83
2025-05-12,EMBR3.SA,68.42959181227411,68.57943915807137,66.4516236151661,68.03999328613281,3351300.0,0.006056097758530887,0.0853099163574508,0.05,0.5835529232989949,79
2025-05-13,EMBR3.SA,68.0199966430664,69.56999969482422,67.9800033569336,69.31999969482422,2978300.0,0.018812559303298615,-0.1415796971804387,0.05,0.6312844864748405,74
2025-05-14,EMBR3.SA,69.56999969482422,70.54000091552734,69.08999633789062,69.56999969482422,3587100.0,0.0036064627971812424,-0.0444136488437652,0.05,0.5664571664750314,80
2025-05-15,EMBR3.SA,69.0,70.19999694824219,68.69999694824219,69.8499984741211,2210000.0,0.004024705771526804,0.0497742593288421,0.05,0.6264061755899514,84
2025-05-16,EMBR3.SA,69.20999908447266,69.80999755859375,68.05999755859375,68.75,3849500.0,-0.01574800999499859,-0.1917457776864369,0.05,0.6032102544561841,75
2025-05-19,EMBR3.SA,68.81999969482422,70.76000213623047,68.69000244140625,70.6500015258789,3614600.0,0.027636385830965837,-0.1917682505448659,0.05,0.5414009811448814,75
2025-05-20,EMBR3.SA,70.69999694824219,70.80000305175781,68.5,68.77999877929688,3410500.0,-0.026468545027519275,-0.1210409664127924,0.05,0.5543624020308487,73
2025-05-21,EMBR3.SA,68.5999984741211,68.94000244140625,67.08000183105469,67.19000244140625,2484000.0,-0.023117132394733675,-0.2007592396438121,0.05,0.5094221180897864,40
2025-05-22,EMBR3.SA,66.97000122070312,67.88999938964844,66.62999725341797,67.02999877929688,2515300.0,-0.0023813611593318518,-0.2492010481082476,-0.5213594436645508,0.5439165049313581,78
2025-05-23,EMBR3.SA,67.0,67.33000183105469,65.97000122070312,67.12999725341797,3481400.0,0.0014918465752975507,-0.2694647185313396,-0.4837163984775543,0.536407013265461,39
2025-05-26,EMBR3.SA,67.12999725341797,67.5199966430664,66.69999694824219,67.0,1070600.0,-0.001936500204628766,-0.2611279706896087,-0.4713955223560333,0.513873332476145,81
2025-05-27,EMBR3.SA,67.81999969482422,68.55999755859375,67.52999877929688,68.4000015258789,3920000.0,0.020895545162371798,-0.1961248819704179,0.05,0.5494151054502018,77
2025-05-28,EMBR3.SA,68.37999725341797,68.66999816894531,66.45999908447266,66.9000015258789,3464900.0,-0.02192982407218924,-0.147664471467336,0.05,0.5523320343203898,84
2025-05-29,EMBR3.SA,66.5,67.16999816894531,65.62000274658203,66.43000030517578,3006900.0,-0.007025429147730522,-0.1527419132430378,0.05,0.5182290726883627,82
2025-05-30,EMBR3.SA,66.69999694824219,66.83000183105469,64.62000274658203,65.48999786376953,4928100.0,-0.01415027001487179,-0.242849413915114,-0.5353474020957947,0.5661329950496106,77
2025-06-02,EMBR3.SA,66.0,66.12999725341797,65.1500015258789,65.38999938964844,1997600.0,-0.001526927429881808,-0.1687929669471636,0.05,0.5384957843048761,73
2025-06-03,EMBR3.SA,65.37000274658203,66.16999816894531,64.80999755859375,64.80999755859375,1977600.0,-0.00886988586126991,-0.2201077720393305,0.05,0.5282434198818976,69
2025-06-04,EMBR3.SA,65.52999877929688,68.58000183105469,65.11000061035156,67.44000244140625,5281400.0,0.04058023425220392,-0.2026836536147377,-0.1796126872301101,0.5645050293710313,66
2025-06-05,EMBR3.SA,67.06999969482422,67.5,66.01000213623047,66.69999694824219,3089500.0,-0.0109727975441134,-0.2644152033787507,-0.1438603162765503,0.4766296674192889,78
2025-06-06,EMBR3.SA,66.98999786376953,66.98999786376953,64.41000366210938,64.51000213623047,5573400.0,-0.032833506929709544,-0.1903623272846271,0.05,0.540906403250371,77
2025-06-09,EMBR3.SA,64.02999877929688,67.86000061035156,63.90999984741211,67.5,5951700.0,0.046349368543738834,-0.2160405825409624,0.05,0.4871006636319214,72
2025-06-10,EMBR3.SA,67.87000274658203,67.87000274658203,65.72000122070312,65.86000061035156,4089300.0,-0.024296287254050974,-0.1439511987992695,0.05,0.6083658228507073,70
2025-06-11,EMBR3.SA,66.1500015258789,66.93000030517578,64.73999786376953,66.02999877929688,4083700.0,0.002581205092163197,-0.2080753698542311,-0.5211829543113708,0.5911926806591024,74
2025-06-12,EMBR3.SA,66.7300033569336,69.13999938964844,65.33999633789062,68.86000061035156,5046200.0,0.042859334898882606,-0.1684456537307148,0.05,0.5840140394954664,71
2025-06-13,EMBR3.SA,67.94999694824219,69.0999984741211,66.4000015258789,66.44000244140625,5881300.0,-0.035143743065571775,-0.2102663674137809,-0.413237452507019,0.6005714176816769,77
2025-06-16,EMBR3.SA,66.6500015258789,71.47000122070312,66.6500015258789,69.98999786376953,8552500.0,0.05343159680787246,-0.2241780963612765,-0.4595759361982345,0.576267130911941,82
2025-06-17,EMBR3.SA,69.5,70.43000030517578,68.52999877929688,70.0999984741211,5732500.0,0.0015716618618231148,-0.2056474822231486,0.05,0.5505732009279074,79
2025-06-18,EMBR3.SA,71.70999908447266,73.66999816894531,70.83999633789062,72.9000015258789,8983900.0,0.0399429830628526,-0.2150219477487333,0.05,0.4939246624971472,66
2025-06-20,EMBR3.SA,72.91000366210938,73.7699966430664,72.05999755859375,72.52999877929688,6674800.0,-0.005075483385973412,-0.2386130113106269,-0.4957641959190368,0.5804319200211191,77
2025-06-23,EMBR3.SA,72.16000366210938,73.04000091552734,70.37999725341797,73.04000091552734,3585500.0,0.0070316027135526316,-0.1411535323460896,0.05,0.5255664826098387,75
2025-06-24,EMBR3.SA,73.1500015258789,73.94999694824219,72.66000366210938,73.19000244140625,3043400.0,0.0020536900876053643,-0.1854962251981099,0.05,0.5567259338238291,75
2025-06-25,EMBR3.SA,72.76000213623047,73.52999877929688,72.16999816894531,73.08000183105469,3398400.0,-0.001502945848917303,-0.1697090753225179,0.05,0.5766560857933837,65
2025-06-26,EMBR3.SA,72.8499984741211,74.83999633789062,72.8499984741211,74.01000213623047,3427500.0,0.012725783824222514,-0.1600144594510396,0.05,0.5705052355374594,75
2025-06-27,EMBR3.SA,73.73999786376953,75.06999969482422,72.61000061035156,74.63999938964844,4211500.0,0.008512325837504164,-0.1253523718427728,0.05,0.5588799124115434,81
2025-06-30,EMBR3.SA,74.6500015258789,77.58000183105469,74.63999938964844,77.01000213623047,4984500.0,0.031752448632933916,-0.0028061662171338,0.05,0.594981825665161,74
2025-07-01,EMBR3.SA,78.0,81.30000305175781,77.9800033569336,80.41000366210938,7464600.0,0.044150128964602686,-0.0387927923351526,0.05,0.5641140479763636,64
2025-07-02,EMBR3.SA,80.69000244140625,80.7300033569336,78.9000015258789,79.62000274658203,6189600.0,-0.00982465961383372,-0.2375709094784476,-0.4607737064361572,0.5648054891752253,66
2025-07-03,EMBR3.SA,81.0,83.44999694824219,80.80000305175781,83.13999938964844,6251500.0,0.044209953801056745,-0.0525859242991397,0.05,0.579819531545086,76
2025-07-04,EMBR3.SA,82.97000122070312,83.70999908447266,82.27999877929688,83.48999786376953,2223400.0,0.004209748336426733,-0.1656600589483556,0.05,0.4907381727464983,71
2025-07-07,EMBR3.SA,83.4800033569336,83.94999694824219,81.3499984741211,81.7300033569336,6299700.0,-0.021080303651555,-0.2981928975217872,-0.5607186853885651,0.5306927777848433,72
2025-07-08,EMBR3.SA,81.8499984741211,83.55000305175781,80.83999633789062,81.1500015258789,4530100.0,-0.007096559491398646,-0.1808743180433909,0.05,0.5256105816041058,75
2025-07-09,EMBR3.SA,80.91000366210938,83.0999984741211,77.0999984741211,78.20999908447266,15038900.0,-0.03622923457948024,-0.3330392951170604,-0.5558238625526428,0.4631545435162025,75
2025-07-10,EMBR3.SA,72.55000305175781,76.27999877929688,71.62999725341797,75.31999969482422,23919700.0,-0.036951789074016195,-0.2654003801378044,-0.549200177192688,0.5330685549046588,74
2025-07-11,EMBR3.SA,75.30000305175781,75.37000274658203,72.9000015258789,74.30000305175781,10689800.0,-0.01354217534783786,-0.2522656444000871,-0.587086021900177,0.5432792249429168,73
2025-07-14,EMBR3.SA,73.98999786376953,75.12999725341797,73.01000213623047,73.63999938964844,7912200.0,-0.00888295605653766,-0.2501610483208747,-0.489202618598938,0.5166211312585834,73
2025-07-15,EMBR3.SA,74.30000305175781,76.0999984741211,73.01000213623047,74.05999755859375,9068700.0,0.005703397235556684,-0.2508984928399744,-0.5296580791473389,0.552925507961326,71
2025-07-16,EMBR3.SA,74.05999755859375,74.7300033569336,70.70999908447266,71.19999694824219,10288000.0,-0.03861734680842821,-0.1863019319487289,0.05,0.571841417693224,71
2025-07-17,EMBR3.SA,71.66999816894531,72.11000061035156,70.87000274658203,71.11000061035156,3934000.0,-0.0012639935638767419,-0.2523736978188539,-0.5504583716392517,0.5551549257123158,78
2025-07-18,EMBR3.SA,70.5,70.5,67.26000213623047,68.30000305175781,11392200.0,-0.03951620776930065,-0.3100045021990655,-0.5774415731430054,0.5355265863868551,71
2025-07-21,EMBR3.SA,67.94999694824219,70.0199966430664,66.83999633789062,68.12000274658203,5650700.0,-0.0026354362684197774,-0.2537362509790589,-0.5390523374080658,0.5835062267202485,68
2025-07-22,EMBR3.SA,69.62999725341797,69.75,67.33000183105469,67.66000366210938,6444800.0,-0.006752775483347073,-0.3342506437118236,-0.6384537220001221,0.4996488803683987,65
2025-07-23,EMBR3.SA,67.1500015258789,69.38999938964844,67.12000274658203,68.45999908447266,5026300.0,0.01182375671095759,-2.271665467155749e-05,0.05,0.6551304864802199,72
2025-07-24,EMBR3.SA,68.08999633789062,68.4800033569336,65.66000366210938,65.80000305175781,5087000.0,-0.038854748295171326,-0.2218080962449312,-0.403147742152214,0.5437239487929054,80
2025-07-25,EMBR3.SA,66.30000305175781,67.05999755859375,65.55999755859375,66.20999908447266,5506300.0,0.006230942457439381,-0.2579743669221275,-0.4301239550113678,0.4904352547255338,76
2025-07-28,EMBR3.SA,66.31999969482422,66.88999938964844,65.05999755859375,66.25,5764700.0,0.0006041521836650521,-0.0939768322416254,0.05,0.5241904322920397,74
2025-07-29,EMBR3.SA,67.01000213623047,70.04000091552734,66.44999694824219,68.73999786376953,11334000.0,0.037584873415389186,-0.1586960569233961,0.05,0.5518300617943082,71
2025-07-30,EMBR3.SA,69.16000366210938,76.76000213623047,66.9000015258789,76.25,18180100.0,0.10925228934562892,-0.0757279568835149,0.05,0.5851944132259016,79
2025-07-31,EMBR3.SA,77.47000122070312,82.8499984741211,77.16000366210938,80.66000366210938,18794600.0,0.05783611360143448,-0.157570571012986,0.05,0.5924566573242322,78
2025-08-01,EMBR3.SA,80.69999694824219,81.69000244140625,78.01000213623047,79.05000305175781,10074900.0,-0.01996033396050878,-0.1257942148267406,0.05,0.5428351984519814,73
2025-08-04,EMBR3.SA,79.7699966430664,80.31999969482422,78.5999984741211,80.0,4919400.0,0.012017671240571293,-0.160497707846653,-0.3649916052818298,0.5935099990162664,83
2025-08-05,EMBR3.SA,82.05999755859375,82.9000015258789,77.19999694824219,78.62000274658203,13313100.0,-0.01724996566772463,-0.1593373161156972,0.05,0.5920123522371828,75
2025-08-06,EMBR3.SA,80.0,83.16000366210938,77.6500015258789,77.87999725341797,9504000.0,-0.009412432807326954,,,,0
2025-08-07,EMBR3.SA,78.25,79.0999984741211,77.2699966430664,78.4000015258789,5052000.0,0.006676993975344825,-0.0126284619657004,0.05,0.6339133274548341,82
2025-08-08,EMBR3.SA,78.5,79.30999755859375,77.75,79.12000274658203,3970500.0,0.009183688860840977,-0.1078880592600091,0.05,0.5627503147751037,77
2025-08-11,EMBR3.SA,79.05000305175781,79.66999816894531,78.01000213623047,78.48999786376953,3292900.0,-0.007962649910799202,-0.0433206958301139,0.05,0.5793392594362173,66
